#,Are you self-employed?,How many employees does your company or organization have?,Is your employer primarily a tech company/organization?,Is your primary role within your company related to tech/IT?,Does your employer provide mental health benefits as part of healthcare coverage?,Do you know the options for mental health care available under your employer-provided health coverage?,"Has your employer ever formally discussed mental health (for example, as part of a wellness campaign or other official communication)?",Does your employer offer resources to learn more about mental health disorders and options for seeking help?,Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?,"If a mental health issue prompted you to request a medical leave from work, how easy or difficult would it be to ask for that leave?",Would you feel more comfortable talking to your coworkers about your physical health or your mental health?,Would you feel comfortable discussing a mental health issue with your direct supervisor(s)?,Have you ever discussed your mental health with your employer?,"Describe the conversation you had with your employer about your mental health, including their reactions and what actions were taken to address your mental health issue/questions.",Would you feel comfortable discussing a mental health issue with your coworkers?,Have you ever discussed your mental health with coworkers?,Describe the conversation with coworkers you had about your mental health including their reactions.,"Have you ever had a coworker discuss their or another coworker's mental health with you?",Describe the conversation your coworker had with you about their mental health (please do not use names).,"Overall, how much importance does your employer place on physical health?","Overall, how much importance does your employer place on mental health?",Do you have medical coverage (private insurance or state-provided) that includes treatment of mental health disorders?,Do you know local or online resources to seek help for a mental health issue?,"If you have been diagnosed or treated for a mental health disorder, do you ever reveal this to clients or business contacts?","If you have revealed a mental health disorder to a client or business contact, how has this affected you or the relationship?","If you have been diagnosed or treated for a mental health disorder, do you ever reveal this to coworkers or employees?","If you have revealed a mental health disorder to a coworker or employee, how has this impacted you or the relationship?",Do you believe your productivity is ever affected by a mental health issue?,"If yes, what percentage of your work time (time performing primary or secondary job functions) is affected by a mental health issue?",Was your employer primarily a tech company/organization?,Does your employer provide mental health benefits as part of healthcare coverage?2,Did your previous employers ever formally discuss mental health (as part of a wellness campaign or other official communication)?,Did your previous employers provide resources to learn more about mental health disorders and how to seek help?,Was your anonymity protected if you chose to take advantage of mental health or substance abuse treatment resources with previous employers?,Would you have felt more comfortable talking to your previous employer about your physical health or your mental health?,Would you have been willing to discuss your mental health with your direct supervisor(s)?,Did you ever discuss your mental health with your previous employer?,"Describe the conversation you had with your previous employer about your mental health, including their reactions and actions taken to address your mental health issue/questions.",Did you ever discuss your mental health with a previous coworker(s)?,Describe the conversation you had with your previous coworkers about your mental health including their reactions.,"Did you ever have a previous coworker discuss their or another coworker's mental health with you?",Describe the conversation your coworker had with you about their mental health (please do not use names).2,"Overall, how much importance did your previous employer place on physical health?","Overall, how much importance did your previous employer place on mental health?",Do you currently have a mental health disorder?,Have you ever been diagnosed with a mental health disorder?,"Anxiety Disorder (Generalized, Social, Phobia, etc)","Mood Disorder (Depression, Bipolar Disorder, etc)","Psychotic Disorder (Schizophrenia, Schizoaffective, etc)","Eating Disorder (Anorexia, Bulimia, etc)",Attention Deficit Hyperactivity Disorder,"Personality Disorder (Borderline, Antisocial, Paranoid, etc)",Obsessive-Compulsive Disorder,Post-Traumatic Stress Disorder,Stress Response Syndromes,Dissociative Disorder,Substance Use Disorder,Addictive Disorder,Other,"Anxiety Disorder (Generalized, Social, Phobia, etc)2","Mood Disorder (Depression, Bipolar Disorder, etc)2","Psychotic Disorder (Schizophrenia, Schizoaffective, etc)2","Eating Disorder (Anorexia, Bulimia, etc)2",Attention Deficit Hyperactivity Disorder2,"Personality Disorder (Borderline, Antisocial, Paranoid, etc)2",Obsessive-Compulsive Disorder2,Post-traumatic Stress Disorder2,Stress Response Syndromes2,Dissociative Disorder2,Substance Use Disorder2,Addictive Disorder2,Other2,"Anxiety Disorder (Generalized, Social, Phobia, etc)3","Mood Disorder (Depression, Bipolar Disorder, etc)3","Psychotic Disorder (Schizophrenia, Schizoaffective, etc)3","Eating Disorder (Anorexia, Bulimia, etc)3",Attention Deficit Hyperactivity Disorder3,"Personality Disorder (Borderline, Antisocial, Paranoid, etc)3",Obsessive-Compulsive Disorder3,Post-traumatic Stress Disorder3,Stress Response Syndromes3,Dissociative Disorder3,Substance Use Disorder3,Addictive Disorder3,Other3,Have you had a mental health disorder in the past?,Have you ever sought treatment for a mental health disorder from a mental health professional?,Do you have a family history of mental illness?,"If you have a mental health disorder, how often do you feel that it interferes with your work when _NOT_ being treated effectively (i.e., when you are experiencing symptoms)?","If you have a mental health disorder, how often do you feel that it interferes with your work when being treated effectively?",Have your observations of how another individual who discussed a mental health issue made you less likely to reveal a mental health issue yourself in your current workplace?,How willing would you be to share with friends and family that you have a mental illness?,Would you be willing to bring up a physical health issue with a potential employer in an interview?,Why or why not?,Would you bring up your mental health with a potential employer in an interview?,Why or why not?2,Are you openly identified at work as a person with a mental health issue?,Has being identified as a person with a mental health issue affected your career?,How has it affected your career?,"If they knew you suffered from a mental health disorder, how do you think that your team members/co-workers would react?",Describe the circumstances of the badly handled or unsupportive response.,Describe the circumstances of the supportive or well handled response.,"Overall, how well do you think the tech industry supports employees with mental health issues?",Briefly describe what you think the industry as a whole and/or employers could do to improve mental health support for employees.,"If there is anything else you would like to tell us that has not been covered by the survey questions, please use this space to do so.",Would you be willing to talk to one of us more extensively about your experiences with mental health issues in the tech industry? (Note that all interview responses would be used _anonymously_ and only with your permission.),What is your age?,What is your gender?,What country do you live in?,What US state or territory do you live in?,What is your race?,Other4,What country do you work in?,What US state or territory do you work in?,Start Date (UTC),Submit Date (UTC),Network ID,FileName,Do you have previous employers?,Have your previous employers provided mental health benefits?,Were you aware of the options for mental health care provided by your previous employers?,Would you have been willing to discuss your mental health with your coworkers at previous employers?,Have you ever been diagnosed with a mental health disorder?2,Do you currently have a mental health disorder?2,Have you observed or experienced an unsupportive or badly handled response to a mental health issue in your current or previous workplace?,Have you observed or experienced a supportive or well handled response to a mental health issue in your current or previous workplace?,Have you been diagnosed with COVID-19?,Year
"",0,6-25,1,1,Yes,No,No,No,No,Somewhat easy,Physical health,No,0,"",No,0,"",0,"",5,5,0,"","","","","","","",1,"",Some did,None did,No,Same level of comfort for each,Some of my previous supervisors,1,"",1,"",1,"",7,8,Possibly,"",0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",No,0,Yes,Sometimes,Sometimes,No,6,Maybe,"",No,"",0,0,0,5,"",0,2,"","",0,24,FEMALE,Canada,"","","",Canada,"",,,"","C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2019",1,"Yes, they all did",I was aware of some,At some of my previous employers,0,"",Maybe/Not sure,"Yes, I observed",0,2019
"",0,6-25,1,1,Yes,Yes,"I don't know","I don't know","I don't know",Somewhat easy,Same level of comfort for each,Yes,0,"",Maybe,1,"",1,"",10,10,0,"","","","","","","",0,"",Some did,Some did,"I don't know",Same level of comfort for each,Some of my previous supervisors,1,"",1,"",1,"",10,5,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",Yes,1,Yes,Often,Sometimes,N/A,3,Maybe,"",Maybe,"",0,0,0,5,"",0,3,"","",0,29,TRANS MAN,United States of America,Ohio,White,"",United States of America,Ohio,,,"","C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2019",1,Some did,I was aware of some,At some of my previous employers,0,"Mood Disorder (Depression, Bipolar Disorder, etc), Anxiety Disorder (Generalized, Social, Phobia, etc)","Yes, I observed","Yes, I experienced",0,2019
"",0,More than 1000,1,1,Yes,Yes,No,No,"I don't know","I don't know",Physical health,Yes,0,"",No,0,"",0,"",10,2,0,"","","","","","","",1,"",None did,None did,"I don't know",Physical health,"No, none of my previous supervisors",0,"",0,"",0,"",2,2,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",Possibly,1,Yes,Often,Sometimes,N/A,7,Yes,"",No,Because in my experience there is no real awareness so mental healt is seing as being weird,0,0,0,4,Lack of awareness means that work place is not predisposed to host a person with mental illness and you have to explaing 200 times same things that are not understood and this makes you feel bad,0,1,Create a real pragmatic awareness when it is possible and presidpose structures,"",1,40,FEMALE,Ireland,"","","",Ireland,"",,,"","C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2019",1,"No, none did",N/A (none offered),"No, at none of my previous employers",0,Dissociative Disorder,"Yes, I observed",Maybe/Not sure,0,2019
"",0,100-500,1,1,Not eligible for coverage / NA,N/A,No,No,"I don't know","I don't know",Physical health,Maybe,0,"",Maybe,0,"",0,"",9,2,0,"","","","","","","",1,"",None did,None did,"I don't know",Physical health,"I don't know",0,"",0,"",0,"",7,4,"Don't Know","",0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","","Don't Know",0,No,Not applicable to me,Not applicable to me,N/A,9,Maybe,"Because I know employers in my area have trouble recruiting, so they are forced to be more open to individuals & life constraints",No,"Even if employers have trouble recruiting, mental issues can be seen as potentially troubling overall organization, while physical issues are seen as ""incapaciting 1 person""; the risk is seen as lower",0,0,0,6,"A co-worker described as ""kind of weak"" regarding ""where society goes"" (I don't have details on the situation though)",0,2,Less working time per person.,"",0,27,MALE,France,"","","",France,"",,,"","C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2019",1,"I don't know",N/A (was not aware),At some of my previous employers,0,"","Yes, I observed","Yes, I observed",0,2019
"",1,"",0,0,"","","","","","","","",0,"","",0,"",0,"",0,0,1,I know some,Not applicable to me,N/A,Not applicable to me,Not applicable to me,Yes,1-25%,1,"","I don't know",Some did,"Yes, always",Physical health,Some of my previous supervisors,0,"",1,"Would just saying ""I'm having a hard time and am not up to my game today""",1,"""They'd just say they weren't feeling welll",8,6,No,"",0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",Possibly,1,Yes,Not applicable to me,Not applicable to me,No,7,Maybe,It would depend on whether I thought it relevant to my job.,Maybe,I would want to know if it affected my work or not.,0,0,0,7,"",0,3,"More and more people are talking about it including luminaries. I applaud these efforts. Setting better examples is really important. Mental health is health and should be treated just the same by employers taking a responsibility for their workers' well being.","",1,46,MALE,Canada,"","","",Canada,"",,,"","C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2019",1,Some did,"Yes, I was aware of all of them",At some of my previous employers,0,"",Maybe/Not sure,"Yes, I observed",0,2019
"",0,100-500,1,1,No,No,No,No,No,Difficult,Physical health,No,0,"",No,0,"",1,"suicidal, astronomical pressure and stress, wanted to kill people, constant state of anger+aggressiveness, if it was discovered she had a mental health problem, then it is career ending and job ending. The liability of employing an unstable person is too high. No one wants to work with ""weird people"". Promotion is a no go since you've just proven to others that you can't handle it.",10,0,0,"","","","","","","",1,"",None did,None did,No,Physical health,"No, none of my previous supervisors",0,"",0,"",0,"",10,0,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",No,0,No,Sometimes,Sometimes,Yes,0,Yes,"To get accomodation ie larger desks, ergonomic keyboards, closer parking spots if you are mobility impaired",No,this would disqualify you as a candidate immediately. Liability of you going postal is too high. People who have mental disorders/issues come into work and start shooting people.,0,0,0,0,"When the person confessed he had an issue, he was fired within the day. An email went out to all employees telling us his name and his disorder and that he is not welcome onsite. The guy reacted badly to being fired on the spot publicly. Security was called, tackled him, fought with him in the office, tables/computers were destroyed, they tazered him, it was a mess.",0,1,"better training, education, awareness campaigns","In one situation, several VCs got together to intentionally increase stress+pressure to induce a the founder's suicide. It was easier and cheaper this way to take over the company. VC's also have a role to play.",0,39,MALE,Canada,"","","",Canada,"",,,"","C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2019",1,"No, none did",N/A (none offered),"No, at none of my previous employers",0,"Stress Response Syndromes, Mood Disorder (Depression, Bipolar Disorder, etc), Post-traumatic Stress Disorder, Addictive Disorder, Personality Disorder (Borderline, Antisocial, Paranoid, etc), Obsessive-Compulsive Disorder, Psychotic Disorder (Schizophrenia, Schizoaffective, etc), Anxiety Disorder (Generalized, Social, Phobia, etc), Substance Use Disorder, Eating Disorder (Anorexia, Bulimia, etc)","Yes, I observed",No,0,2019
"",1,"",0,0,"","","","","","","","",0,"","",0,"",0,"",0,0,1,I know some,"Sometimes, if it comes up",N/A,Not applicable to me,Not applicable to me,Yes,1-25%,1,"",None did,None did,No,Mental health,"I don't know",1,nan,0,"",0,"",5,6,"Don't Know","",0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","","Don't Know",0,"I don't know",Not applicable to me,Not applicable to me,N/A,5,Maybe,nan,No,nan,0,0,0,5,"",0,5,nan,nan,0,19,MAN,Algeria,"","","",Algeria,"",,,"","C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2019",1,"I don't know",N/A (none offered),"No, at none of my previous employers",0,"",No,No,0,2019
"",0,500-1000,1,1,No,No,No,No,"I don't know",Somewhat easy,Same level of comfort for each,No,0,"",Maybe,0,"",0,"",1,1,0,"","","","","","","",0,"","I don't know",Some did,"I don't know",Physical health,"No, none of my previous supervisors",0,"",0,"",0,"",1,1,No,"",0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",No,0,No,Not applicable to me,Not applicable to me,N/A,3,No,"",No,"",0,0,0,5,"",0,3,"","",0,28,MALE,Hong Kong,"","","",Hong Kong,"",,,"","C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2019",1,"I don't know",N/A (was not aware),"No, at none of my previous employers",0,"",Maybe/Not sure,Maybe/Not sure,0,2019
"",0,More than 1000,0,0,"I don't know",No,Yes,Yes,Yes,Somewhat easy,Physical health,Maybe,0,"",Maybe,0,"",1,"",10,8,0,"","","","","","","",0,"",Some did,Some did,"I don't know",Physical health,Some of my previous supervisors,0,"",0,"",0,"",6,7,No,"",0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",No,0,Yes,Not applicable to me,Not applicable to me,N/A,9,No,"",No,"",0,0,0,5,"",0,3,"","",0,30,MALE,United States of America,North Carolina,Asian,"",United States of America,North Carolina,,,"","C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2019",1,Some did,"No, I only became aware later",At some of my previous employers,0,"","Yes, I observed","Yes, I observed",0,2019
"",0,More than 1000,1,0,Yes,Yes,Yes,Yes,"I don't know","I don't know",Same level of comfort for each,Maybe,0,"",Yes,0,"",0,"",8,8,0,"","","","","","","",0,"",None did,None did,"I don't know",Same level of comfort for each,Some of my previous supervisors,0,"",0,"",0,"",5,5,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",Possibly,1,"I don't know",Often,Sometimes,N/A,8,No,"It's not relevant to whether or not I can do the job.",No,"It's not relevant to whether or not I can do the job.",0,0,0,3,"",0,3,More in - office resources/counselors. Training for managers and leaders. More recognition/discussion in business conversation.,"",1,29,FEMALE,United States of America,California,Black or African American,"",United States of America,California,,,"","C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2019",1,"I don't know",N/A (was not aware),"No, at none of my previous employers",0,"Mood Disorder (Depression, Bipolar Disorder, etc)",No,Maybe/Not sure,0,2019
"",0,More than 1000,0,1,"I don't know",No,No,No,"I don't know",Somewhat difficult,Physical health,Maybe,0,"",Yes,0,"",0,"",7,3,0,"","","","","","","",0,"","","","","","",0,"",0,"",0,"",0,0,No,"",0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",Possibly,0,"I don't know",Not applicable to me,Not applicable to me,No,8,Maybe,"If it was relevant because of a gap of employment, but I struggle to see how it would be relevant to an interview otherwise.",Maybe,"Generally an interview is about selling yourself and that may make them receive you negatively. However the optimist in me would hope they would see it as a sign of strength, openness, and healthiness.",0,0,0,6,"",0,2,"Open communication about it, no barriers/ease of access","I think a lot of people would be open to discussing mental health, but I'd free how their perception changed about me. I think they would also struggle to know how best to respond, but would try their best.",0,24,MALE,United States of America,Virginia,White,"",United States of America,Virginia,,,"","C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2019",0,"","","",0,"",No,No,0,2019
"",0,More than 1000,1,1,Not eligible for coverage / NA,No,No,No,"I don't know",Somewhat easy,Same level of comfort for each,Yes,1,"Discussed with my manager that the stress was not good for my mental health, and some days I need to recharge by working from home. I was emotional during this conversation but he understood. If at anytime I need a mental health day, i just let him know.",Yes,1,We were discussing about genetics and I told them my Major depression disorder was inherited from my father. They were a little surprised but understood why I had strange mood swings,1,"That they were having a hard time focusing on their work, and asked me how i did it.",8,5,0,"","","","","","","",0,"",None did,None did,"I don't know",Physical health,"No, none of my previous supervisors",0,"",1,"I couldn't come into work that day, because I was in a depressed state and I lied, saying I was sick with something. When that coworker asked me if I was still sick, I told her that I was just cleaning to help get me out of my depression rut. She was surprised i was dealing with depression.",0,"",7,2,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",Yes,1,Yes,Often,Sometimes,No,10,Yes,Physical is something that they might be more aware of.,No,"They might think I'm disabled and not think I would be a good candidate",1,0,0,6,I was told I would get written up and potentially fired if I took a mental health day.,0,2,Be more open and inclusive. Create safe spaces where people with mental health issues feel like they can openly talk about their issues without feeling stigmatized.,"",1,25,FEMALE,United States of America,Washington,White,"",United States of America,Washington,,,"","C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2019",1,"No, none did",N/A (none offered),At some of my previous employers,0,"Mood Disorder (Depression, Bipolar Disorder, etc), Anxiety Disorder (Generalized, Social, Phobia, etc)","Yes, I experienced","Yes, I experienced",0,2019
"",0,500-1000,0,1,"I don't know",No,Yes,"I don't know","I don't know","I don't know",Physical health,Maybe,0,"",Maybe,0,"",1,Concern that the person was unable to cope with workload,2,5,0,"","","","","","","",0,"","I don't know",None did,"I don't know",Physical health,"I don't know",0,"",0,"",1,Bullying,3,3,No,"",0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",Possibly,1,"I don't know",Not applicable to me,Not applicable to me,No,3,Yes,I might need additional support,No,It might prejudice the interview,0,0,0,5,"",0,3,Tell em its ok.,"",0,45,M,United Kingdom,"","","",United Kingdom,"",,,"","C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2019",1,"I don't know",N/A (was not aware),At some of my previous employers,0,"",No,No,0,2019
"",0,More than 1000,1,1,Yes,Yes,Yes,Yes,Yes,"I don't know",Physical health,Maybe,0,"",No,0,"",0,"",8,7,0,"","","","","","","",1,"",None did,None did,"I don't know",Physical health,Some of my previous supervisors,0,"",0,"",1,He said that he was going through a rough phase and even contemplated suicide,9,5,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",Yes,1,No,Often,Not applicable to me,No,7,Yes,Would be better to be honest so that I can specify what kind of support I would need,No,It might affect my work,0,0,0,7,"",0,2,People talking more openly about it and giving the same importance as physical health,"",1,37,MALE,United States of America,California,Asian,"",United States of America,California,,,"","C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2019",1,"I don't know",I was aware of some,"No, at none of my previous employers",0,"Mood Disorder (Depression, Bipolar Disorder, etc)",No,No,0,2019
"",0,6-25,1,1,"I don't know",No,No,No,"I don't know",Very easy,Same level of comfort for each,Maybe,0,"",Maybe,0,"",0,"",7,6,0,"","","","","","","",0,"","","","","","",0,"",0,"",0,"",0,0,No,"",0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",No,0,Yes,Not applicable to me,Not applicable to me,N/A,8,Maybe,"If there were accessibility issues that I would need help with, I would bring it up. If not and especially if it was an embarrassing issue, I wouldn't bring it up.",Maybe,"I would if trying to understand the company's culture and policy around mental health and PTO.",0,0,0,6,"",0,3,"It's hard for me to say as someone fairly neurotypical, but actively encouraging awareness and respect is good.","",0,22,MALE,United States of America,Maine,White,"",United States of America,Maine,,,"","C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2019",0,"","","",0,"",No,Maybe/Not sure,0,2019
"",0,500-1000,1,1,Yes,Yes,Yes,Yes,"I don't know",Very easy,Same level of comfort for each,Yes,1,"Someone in our company attempted to commit suicide at work and it happened to coincide with my own thoughts of suicide. Seeing someone actually try to go through with something like that made me realize how close I was to doing something like that. I messaged my boss and told her exactly what I was thinking. She asked what she could do to help me, told me specifically to stay home whenever I needed to, offered to call someone for me and then made a plan with me to get help. She said my mental health was far more important than anything having to do with work. She was open to letting me making a work goal for the quarter to put my mental health first and checked in with me at intervals we agreed on.",Yes,1,"I've shared my journey with finding a new psychiatrist with a coworker who was very supportive and checked in with me on how things were going as time went on.",1,My manager was being empathetic with me and told me her mental health story when we were talking about my stuff.,7,7,0,"","","","","","","",1,"",None did,None did,No,Physical health,"No, none of my previous supervisors",0,"",0,"",1,"My old boss was in HR and she would tell me about things she's learn about other employees to ""keep me updated"" on situation, but I'm pretty sure it was actually just to gossip.",2,2,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",Yes,1,Yes,Often,Sometimes,Maybe,6,Yes,"It would actually depend on what kind of physical health issue it is. If I needed accommodations such as an ergonomic keyboard or mouse or something, then I'd definitely tell them. If it was something that didn't interfere with my work, I wouldn't talk about it. I don't want people to know things about me that they don't need to know.",No,"I think there's still a huge stigma about mental health and even if they didn't try, a new employer would use that against me in the interview process. They'd think I was being dramatic or setting things up so I could take time off or use it as an excuse in the future. They'd also look at me differently and with a cloud of ""is this part of her disorder?""",0,0,0,8,"This is a bit tricky. Someone didn't come to work for a few months while having mental issues, but when, legally, it was obvious that they actually couldn't work anymore, my company let them go. I guess it was fine and was definitely legal, but it put a bad taste in my mouth. It would have been the same situation if someone became unable to work due to a physical illness, but that wasn't the circumstance.",0,3,I think talking about it more in general would be helpful so that it makes it more common and therefore more acceptable to talk about.,No,1,35,FEMALE,United States of America,Oregon,White,"",United States of America,Oregon,,,"","C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2019",1,"I don't know",N/A (was not aware),"No, at none of my previous employers",0,"Obsessive-Compulsive Disorder, Anxiety Disorder (Generalized, Social, Phobia, etc), Eating Disorder (Anorexia, Bulimia, etc), Mood Disorder (Depression, Bipolar Disorder, etc)","Yes, I observed","Yes, I experienced",0,2019
"",0,More than 1000,0,1,"I don't know",No,"I don't know","I don't know","I don't know","I don't know",Physical health,Maybe,0,"",No,1,"In one word, it was awkward. After the fact I regretted having this discussion",0,"",10,2,0,"","","","","","","",1,"",None did,Some did,"Yes, always",Physical health,"No, none of my previous supervisors",1,"It was suggested I take a leave of absence, which I did. I was terminated 3 weeks after my return.",0,"",0,"",8,3,Yes,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,"","",0,"","","","","","","","","","","","","","","","","","","","","","","",Yes,1,Yes,Often,Sometimes,No,5,Yes,I would bring up a physical issue as most are socially acceptable to talk about.,No,"There is such a stigma with mental illness, I would be fearful to bring it up",0,0,0,4,"",0,2,Increase awareness and bring there topic of mental health into the light,"",0,50,MALE,United States of America,Nebraska,White,"",United States of America,Nebraska,,,"","C:\Users\User\Continuum Consulting\Client Documents - Documents (1)\Team\Hackathon\2022\20220807 - ProjectHack 16\General\Challenges\Challenge 4 - Healthy Mind, Healthy Lives\Solution Challenge 4\Inputs\Mental Health Data.xlsx|||2019",1,"Yes, they all did","Yes, I was aware of all of them",At some of my previous employers,0,"Mood Disorder (Depression, Bipolar Disorder, etc), Anxiety Disorder (Generalized, Social, Phobia, etc)",No,Maybe/Not sure,0,2019
